Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2329,CA-2017-138422,23-09-2017,26-09-2017,First Class,KN-16705,Kristina Nunn,Home Office,United States,,,80525,,OFF-EN-10004147,Office Supplies,Envelopes,,14.352,3,0.2,5.2026
2330,US-2015-147739,25-12-2015,29-12-2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,,,19140,,FUR-FU-10001468,Furniture,Furnishings,,547.136,4,0.2,-68.392
2331,CA-2016-155187,24-09-2016,26-09-2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,,,90004,,OFF-ST-10000642,Office Supplies,Storage,,41.96,2,0,2.9372
2332,CA-2016-155187,24-09-2016,26-09-2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,,,90004,,OFF-PA-10000380,Office Supplies,Paper,,41.7,5,0,20.85
2333,CA-2017-169285,21-03-2017,25-03-2017,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,,,47905,,OFF-PA-10004071,Office Supplies,Paper,,277.4,5,0,133.152
2334,CA-2017-169285,21-03-2017,25-03-2017,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,,,47905,,OFF-PA-10004971,Office Supplies,Paper,,5.78,1,0,2.8322
2335,CA-2014-140886,30-09-2014,10-04-2014,Standard Class,KW-16570,Kelly Williams,Consumer,United States,,,37042,,OFF-AP-10000696,Office Supplies,Appliances,,69.216,6,0.2,11.2476
2336,CA-2017-152695,10-12-2017,12-10-2017,Same Day,CC-12220,Chris Cortes,Consumer,United States,,,6824,,OFF-EN-10004030,Office Supplies,Envelopes,,10.86,3,0,5.1042
2337,CA-2017-152695,10-12-2017,12-10-2017,Same Day,CC-12220,Chris Cortes,Consumer,United States,,,6824,,OFF-AP-10000026,Office Supplies,Appliances,,426.79,7,0,123.7691
2338,CA-2014-110639,23-08-2014,23-08-2014,Same Day,RH-19495,Rick Hansen,Consumer,United States,,,10009,,OFF-PA-10003936,Office Supplies,Paper,,25.92,4,0,12.4416
2339,CA-2014-110639,23-08-2014,23-08-2014,Same Day,RH-19495,Rick Hansen,Consumer,United States,,,10009,,OFF-PA-10004530,Office Supplies,Paper,,45.92,4,0,22.5008
2340,CA-2014-121727,19-08-2014,24-08-2014,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,,,43229,,OFF-AR-10004930,Office Supplies,Art,,10.72,2,0.2,1.742
2341,CA-2016-137736,10-11-2016,15-11-2016,Standard Class,DC-13285,Debra Catini,Consumer,United States,,,31088,,OFF-AR-10004999,Office Supplies,Art,,41.86,7,0,10.465
2342,US-2014-143231,31-12-2014,01-03-2015,First Class,GM-14455,Gary Mitchum,Home Office,United States,,,2038,,FUR-FU-10002501,Furniture,Furnishings,,63.2,5,0,23.384
2343,US-2014-143231,31-12-2014,01-03-2015,First Class,GM-14455,Gary Mitchum,Home Office,United States,,,2038,,TEC-AC-10000358,Technology,Accessories,,113.97,3,0,27.3528
2344,US-2014-155894,26-07-2014,30-07-2014,Second Class,CL-11890,Carl Ludwig,Consumer,United States,,,60623,,OFF-ST-10004804,Office Supplies,Storage,,123.552,3,0.2,-29.3436
2345,CA-2016-119025,22-02-2016,28-02-2016,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,,,53209,,OFF-AP-10001205,Office Supplies,Appliances,,490.32,9,0,137.2896
2346,CA-2016-159373,13-03-2016,18-03-2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,,,78207,,OFF-PA-10000659,Office Supplies,Paper,,70.08,5,0.2,24.528
2347,CA-2016-159373,13-03-2016,18-03-2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,,,78207,,OFF-BI-10004141,Office Supplies,Binders,,1.272,2,0.8,-2.1624
2348,CA-2016-159373,13-03-2016,18-03-2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,,,78207,,FUR-TA-10004619,Furniture,Tables,,557.585,5,0.3,0
2349,CA-2017-109701,02-12-2017,12-03-2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,,,90032,,OFF-BI-10004187,Office Supplies,Binders,,9.024,6,0.2,3.1584
2350,CA-2017-109701,02-12-2017,12-03-2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,,,90032,,OFF-BI-10000632,Office Supplies,Binders,,69.456,2,0.2,22.5732
2351,CA-2017-109701,02-12-2017,12-03-2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,,,90032,,OFF-PA-10003724,Office Supplies,Paper,,10.86,2,0,5.3214
2352,CA-2017-109701,02-12-2017,12-03-2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,,,90032,,OFF-AP-10002765,Office Supplies,Appliances,,79.47,3,0,22.2516
2353,CA-2017-109701,02-12-2017,12-03-2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,,,90032,,OFF-AR-10001868,Office Supplies,Art,,10.08,6,0,5.04
2354,CA-2015-111514,31-08-2015,09-02-2015,First Class,SC-20260,Scott Cohen,Corporate,United States,,,94122,,FUR-BO-10002545,Furniture,Bookcases,,1552.831,7,0.15,200.9546
2355,CA-2015-111514,31-08-2015,09-02-2015,First Class,SC-20260,Scott Cohen,Corporate,United States,,,94122,,OFF-BI-10002735,Office Supplies,Binders,,137.24,5,0.2,46.3185
2356,CA-2015-111514,31-08-2015,09-02-2015,First Class,SC-20260,Scott Cohen,Corporate,United States,,,94122,,TEC-AC-10004864,Technology,Accessories,,36.51,1,0,15.6993
2357,CA-2015-111514,31-08-2015,09-02-2015,First Class,SC-20260,Scott Cohen,Corporate,United States,,,94122,,TEC-MA-10000597,Technology,Machines,,239.976,3,0.2,80.9919
2358,US-2014-148838,17-03-2014,21-03-2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,,,10024,,FUR-TA-10003473,Furniture,Tables,,1579.746,7,0.4,-447.5947
2359,US-2014-148838,17-03-2014,21-03-2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,,,10024,,FUR-TA-10001950,Furniture,Tables,,1071.576,4,0.4,-553.6476
2360,US-2014-148838,17-03-2014,21-03-2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,,,10024,,FUR-TA-10004175,Furniture,Tables,,613.908,3,0.4,-122.7816
2361,US-2014-148838,17-03-2014,21-03-2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,,,10024,,OFF-PA-10002960,Office Supplies,Paper,,34.86,7,0,16.3842
2362,US-2014-148838,17-03-2014,21-03-2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,,,10024,,OFF-PA-10000919,Office Supplies,Paper,,155.04,4,0,75.9696
2363,CA-2017-136497,16-04-2017,20-04-2017,Standard Class,RF-19840,Roy Franz�sisch,Consumer,United States,,,43229,,OFF-BI-10001553,Office Supplies,Binders,,13.71,5,0.7,-10.054
2364,US-2016-108637,13-03-2016,18-03-2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,,,22980,,FUR-FU-10004864,Furniture,Furnishings,,127.88,2,0,40.9216
2365,US-2016-108637,13-03-2016,18-03-2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,,,22980,,OFF-AP-10004540,Office Supplies,Appliances,,160.32,2,0,44.8896
2366,US-2016-108637,13-03-2016,18-03-2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,,,22980,,OFF-BI-10004965,Office Supplies,Binders,,46,4,0,20.7
2367,CA-2014-102295,24-11-2014,26-11-2014,Second Class,EH-13990,Erica Hackney,Consumer,United States,,,95823,,FUR-CH-10001714,Furniture,Chairs,,120.712,1,0.2,-18.1068
2368,CA-2017-123659,10-02-2017,13-02-2017,First Class,MN-17935,Michael Nguyen,Consumer,United States,,,20735,,OFF-PA-10002464,Office Supplies,Paper,,23.12,4,0,11.3288
2369,US-2016-129469,23-09-2016,27-09-2016,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,,,45014,,FUR-FU-10002298,Furniture,Furnishings,,532.704,6,0.2,-26.6352
2370,US-2016-129469,23-09-2016,27-09-2016,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,,,45014,,OFF-AR-10000315,Office Supplies,Art,,4.912,2,0.2,0.307
2371,CA-2017-155152,07-07-2017,07-09-2017,Second Class,MP-17965,Michael Paige,Corporate,United States,,,2886,,TEC-AC-10004353,Technology,Accessories,,252,4,0,93.24
2372,CA-2016-159940,07-07-2016,07-11-2016,Second Class,BF-11020,Barry Franz�sisch,Corporate,United States,,,60505,,FUR-FU-10004973,Furniture,Furnishings,,60.288,8,0.6,-27.1296
2373,CA-2016-159940,07-07-2016,07-11-2016,Second Class,BF-11020,Barry Franz�sisch,Corporate,United States,,,60505,,OFF-FA-10000936,Office Supplies,Fasteners,,2.632,1,0.2,0.8225
2374,CA-2016-159940,07-07-2016,07-11-2016,Second Class,BF-11020,Barry Franz�sisch,Corporate,United States,,,60505,,OFF-PA-10001609,Office Supplies,Paper,,23.688,9,0.2,7.6986
2375,CA-2016-159940,07-07-2016,07-11-2016,Second Class,BF-11020,Barry Franz�sisch,Corporate,United States,,,60505,,FUR-CH-10000785,Furniture,Chairs,,253.372,2,0.3,-14.4784
2376,CA-2017-119669,24-01-2017,30-01-2017,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,,,30080,,OFF-FA-10000053,Office Supplies,Fasteners,,5.67,3,0,0.1134
2377,US-2014-164616,19-08-2014,21-08-2014,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,,,43229,,OFF-BI-10001718,Office Supplies,Binders,,76.776,4,0.7,-58.8616
2378,US-2014-164616,19-08-2014,21-08-2014,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,,,43229,,OFF-SU-10004768,Office Supplies,Supplies,,9.184,2,0.2,1.148
2379,CA-2015-148628,06-12-2015,12-11-2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,,,91360,,OFF-PA-10003883,Office Supplies,Paper,,32.75,5,0,15.065
2380,CA-2016-118052,06-05-2016,05-10-2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,,,44052,,OFF-FA-10004248,Office Supplies,Fasteners,,7.216,2,0.2,1.7138
2381,CA-2016-118052,06-05-2016,05-10-2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,,,44052,,OFF-PA-10002581,Office Supplies,Paper,,49.568,2,0.2,15.49
2382,CA-2016-118052,06-05-2016,05-10-2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,,,44052,,FUR-FU-10004848,Furniture,Furnishings,,54.712,7,0.2,11.6263
2383,US-2017-117534,25-03-2017,26-03-2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,,,93727,,OFF-AP-10002403,Office Supplies,Appliances,,176.04,4,0,45.7704
2384,US-2017-117534,25-03-2017,26-03-2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,,,93727,,OFF-AR-10003087,Office Supplies,Art,,16.02,9,0,4.4856
2385,US-2017-117534,25-03-2017,26-03-2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,,,93727,,OFF-BI-10002026,Office Supplies,Binders,,185.92,4,0.2,62.748
2386,US-2017-117534,25-03-2017,26-03-2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,,,93727,,TEC-PH-10000141,Technology,Phones,,211.168,4,0.2,15.8376
2387,US-2017-117534,25-03-2017,26-03-2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,,,93727,,TEC-CO-10000971,Technology,Copiers,,479.984,2,0.2,59.998
2388,CA-2015-145065,12-12-2015,15-12-2015,First Class,DK-13375,Dennis Kane,Consumer,United States,,,92105,,OFF-FA-10001229,Office Supplies,Fasteners,,7.86,2,0,3.6156
2389,CA-2015-145065,12-12-2015,15-12-2015,First Class,DK-13375,Dennis Kane,Consumer,United States,,,92105,,OFF-BI-10002437,Office Supplies,Binders,,24.448,2,0.2,8.8624
2390,US-2015-127040,06-12-2015,12-10-2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,,,10009,,OFF-PA-10004255,Office Supplies,Paper,,6.48,1,0,3.1104
2391,US-2015-127040,06-12-2015,12-10-2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,,,10009,,OFF-PA-10001184,Office Supplies,Paper,,41.86,7,0,20.5114
2392,US-2015-127040,06-12-2015,12-10-2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,,,10009,,TEC-AC-10002637,Technology,Accessories,,1619.91,9,0,97.1946
2393,US-2015-127040,06-12-2015,12-10-2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,,,10009,,FUR-FU-10002878,Furniture,Furnishings,,113.92,4,0,42.1504
2394,CA-2016-128111,17-03-2016,23-03-2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,,,2148,,OFF-AR-10000588,Office Supplies,Art,,39.68,2,0,10.3168
2395,CA-2015-137897,14-11-2015,19-11-2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,,,10035,,TEC-AC-10002217,Technology,Accessories,,37.6,2,0,2.256
2396,CA-2015-137897,14-11-2015,19-11-2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,,,10035,,TEC-AC-10001267,Technology,Accessories,,59.9,2,0,23.96
2397,CA-2015-137897,14-11-2015,19-11-2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,,,10035,,OFF-PA-10004041,Office Supplies,Paper,,37,5,0,16.65
2398,CA-2017-169264,14-08-2017,16-08-2017,Second Class,NP-18700,Nora Preis,Consumer,United States,,,94109,,OFF-LA-10001613,Office Supplies,Labels,,5.76,2,0,2.8224
2399,CA-2017-169264,14-08-2017,16-08-2017,Second Class,NP-18700,Nora Preis,Consumer,United States,,,94109,,OFF-AR-10000246,Office Supplies,Art,,16.68,6,0,4.3368
2400,CA-2017-147361,09-09-2017,15-09-2017,Standard Class,SB-20290,Sean Braxton,Corporate,United States,,,29501,,OFF-ST-10001809,Office Supplies,Storage,,628.81,7,0,12.5762
2401,CA-2017-147361,09-09-2017,15-09-2017,Standard Class,SB-20290,Sean Braxton,Corporate,United States,,,29501,,OFF-ST-10002214,Office Supplies,Storage,,56.45,5,0,14.677
2402,CA-2017-145877,01-04-2017,04-04-2017,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,,,65807,,OFF-ST-10000649,Office Supplies,Storage,,94.2,6,0,23.55
2403,CA-2017-145877,01-04-2017,04-04-2017,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,,,65807,,OFF-EN-10001990,Office Supplies,Envelopes,,28.4,5,0,13.348
2404,US-2016-110170,27-09-2016,10-03-2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,,,77340,,FUR-BO-10000780,Furniture,Bookcases,,956.6648,7,0.32,-225.0976
2405,CA-2017-108574,07-10-2017,10-11-2017,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,,,90045,,TEC-AC-10002049,Technology,Accessories,,1115.91,9,0,200.8638
2406,CA-2017-108574,07-10-2017,10-11-2017,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,,,90045,,TEC-PH-10003555,Technology,Phones,,128.744,7,0.2,-28.9674
2407,CA-2017-108574,07-10-2017,10-11-2017,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,,,90045,,TEC-PH-10000702,Technology,Phones,,79.92,10,0.2,26.973
2408,CA-2017-144589,20-01-2017,25-01-2017,Standard Class,TM-21010,Tamara Manning,Consumer,United States,,,94122,,OFF-AR-10003631,Office Supplies,Art,,24.2,5,0,7.986
2409,CA-2017-144589,20-01-2017,25-01-2017,Standard Class,TM-21010,Tamara Manning,Consumer,United States,,,94122,,TEC-PH-10003072,Technology,Phones,,359.976,3,0.2,130.4913
2410,CA-2017-155985,23-03-2017,25-03-2017,First Class,BE-11335,Bill Eplett,Home Office,United States,,,94122,,FUR-FU-10000758,Furniture,Furnishings,,211.84,8,0,76.2624
2411,CA-2014-162684,01-08-2014,08-06-2014,Standard Class,AS-10630,Ann Steele,Home Office,United States,,,19120,,OFF-FA-10000992,Office Supplies,Fasteners,,5.68,2,0.2,1.917
2412,CA-2015-142041,07-06-2015,06-09-2015,Second Class,EM-13810,Eleni McCrary,Corporate,United States,,,90036,,OFF-BI-10004187,Office Supplies,Binders,,7.52,5,0.2,2.632
2413,CA-2014-151295,12-11-2014,16-11-2014,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,,,90045,,OFF-PA-10001947,Office Supplies,Paper,,11.96,2,0,5.8604
2414,CA-2014-151295,12-11-2014,16-11-2014,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,,,90045,,FUR-TA-10002356,Furniture,Tables,,629.064,3,0.2,31.4532
2415,CA-2016-156300,29-12-2016,01-02-2017,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,,,53209,,FUR-CH-10001714,Furniture,Chairs,,754.45,5,0,60.356
2416,CA-2015-146087,06-07-2015,07-11-2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,,,1040,,FUR-BO-10002824,Furniture,Bookcases,,301.96,2,0,60.392
2417,CA-2017-168655,12-10-2017,18-10-2017,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,,,87105,,TEC-AC-10002842,Technology,Accessories,,595,5,0,95.2
2418,CA-2017-168655,12-10-2017,18-10-2017,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,,,87105,,OFF-BI-10002082,Office Supplies,Binders,,79.872,3,0.2,29.952
2419,CA-2016-107202,21-05-2016,28-05-2016,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,,,89431,,TEC-MA-10000112,Technology,Machines,,2396.4,10,0.2,179.73
2420,CA-2017-159597,09-11-2017,14-11-2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,,,92236,,OFF-ST-10002289,Office Supplies,Storage,,63.56,2,0,3.178
2421,CA-2017-159597,09-11-2017,14-11-2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,,,92236,,TEC-AC-10004171,Technology,Accessories,,99.99,1,0,43.9956
2422,CA-2016-155551,18-04-2016,23-04-2016,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,,,60126,,OFF-ST-10003656,Office Supplies,Storage,,230.376,3,0.2,-48.9549
2423,CA-2016-155551,18-04-2016,23-04-2016,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,,,60126,,OFF-PA-10001560,Office Supplies,Paper,,9.664,2,0.2,3.2616
2424,US-2017-147669,25-12-2017,30-12-2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,,,45014,,TEC-AC-10002473,Technology,Accessories,,158.928,7,0.2,41.7186
2425,US-2017-147669,25-12-2017,30-12-2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,,,45014,,OFF-BI-10000632,Office Supplies,Binders,,13.023,1,0.7,-10.4184
2426,US-2017-147669,25-12-2017,30-12-2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,,,45014,,FUR-TA-10002645,Furniture,Tables,,273.06,2,0.4,-104.673
2427,US-2017-147669,25-12-2017,30-12-2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,,,45014,,OFF-FA-10002975,Office Supplies,Fasteners,,39.312,13,0.2,12.7764
2428,CA-2016-169922,11-06-2016,17-06-2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,,,76017,,OFF-BI-10003784,Office Supplies,Binders,,1.344,4,0.8,-2.1504
2429,CA-2016-169922,11-06-2016,17-06-2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,,,76017,,OFF-BI-10001617,Office Supplies,Binders,,8.272,4,0.8,-13.6488
2430,CA-2016-169922,11-06-2016,17-06-2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,,,76017,,FUR-FU-10004415,Furniture,Furnishings,,12.544,7,0.6,-9.0944
2431,CA-2017-100748,13-05-2017,20-05-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,,,94110,,OFF-LA-10000240,Office Supplies,Labels,,58.48,8,0,27.4856
2432,CA-2017-129805,28-12-2017,01-02-2018,Standard Class,HM-14860,Harry Marie,Corporate,United States,,,98103,,FUR-FU-10001935,Furniture,Furnishings,,7.4,2,0,3.034
2433,CA-2014-148586,25-03-2014,04-01-2014,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,,,10009,,FUR-CH-10002439,Furniture,Chairs,,366.786,7,0.1,65.2064
2434,US-2017-112613,28-05-2017,06-01-2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,,,77070,,TEC-PH-10001536,Technology,Phones,,54.368,4,0.2,4.0776
2435,CA-2015-154746,14-11-2015,17-11-2015,First Class,PJ-18835,Patrick Jones,Corporate,United States,,,22153,,OFF-EN-10001532,Office Supplies,Envelopes,,33.96,2,0,16.98
2436,CA-2015-154746,14-11-2015,17-11-2015,First Class,PJ-18835,Patrick Jones,Corporate,United States,,,22153,,OFF-AP-10003057,Office Supplies,Appliances,,826.11,3,0,322.1829
2437,CA-2017-140053,03-07-2017,07-10-2017,Standard Class,CA-12265,Christina Anderson,Consumer,United States,,,87401,,FUR-FU-10003708,Furniture,Furnishings,,545.85,9,0,114.6285
2438,CA-2014-164210,18-11-2014,20-11-2014,Second Class,PW-19240,Pierre Wener,Consumer,United States,,,80027,,FUR-TA-10000849,Furniture,Tables,,145.98,2,0.5,-99.2664
2439,CA-2014-164210,18-11-2014,20-11-2014,Second Class,PW-19240,Pierre Wener,Consumer,United States,,,80027,,OFF-PA-10002259,Office Supplies,Paper,,35.808,4,0.2,12.5328
2440,CA-2017-139948,17-07-2017,22-07-2017,Standard Class,SW-20455,Shaun Weien,Consumer,United States,,,33614,,FUR-FU-10002597,Furniture,Furnishings,,7.904,2,0.2,2.1736
2441,CA-2016-146934,22-05-2016,27-05-2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,,,7055,,TEC-PH-10004614,Technology,Phones,,345,5,0,86.25
2442,CA-2016-146934,22-05-2016,27-05-2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,,,7055,,FUR-TA-10003748,Furniture,Tables,,174.286,2,0.3,-19.9184
2443,CA-2016-146934,22-05-2016,27-05-2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,,,7055,,OFF-AP-10003217,Office Supplies,Appliances,,662.84,4,0,172.3384
2444,CA-2016-146934,22-05-2016,27-05-2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,,,7055,,TEC-AC-10002399,Technology,Accessories,,95.1,5,0,30.432
2445,CA-2016-146934,22-05-2016,27-05-2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,,,7055,,OFF-EN-10002973,Office Supplies,Envelopes,,26.88,6,0,12.9024
2446,CA-2016-146934,22-05-2016,27-05-2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,,,7055,,TEC-PH-10001336,Technology,Phones,,257.98,2,0,74.8142
2447,CA-2015-100573,25-09-2015,10-01-2015,Standard Class,AM-10705,Anne McFarland,Consumer,United States,,,90004,,OFF-EN-10000461,Office Supplies,Envelopes,,17.48,2,0,8.2156
2448,CA-2016-119165,31-10-2016,11-06-2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,,,19143,,FUR-CH-10000988,Furniture,Chairs,,492.835,5,0.3,-14.081
